j g(j) i g(i) wl A A+A^a A/(A+A^a) f
411 6.000 1 4.000 7.82629 1.014E+11 2.900E+12 3.496E-02 1.397E-03
248 2.000 1 4.000 9.07734 2.245E+11 4.834E+12 4.644E-02 1.387E-03
124 6.000 1 4.000 10.1261 5.820E+10 1.519E+12 3.832E-02 1.342E-03
178 4.000 1 4.000 9.81914 8.633E+10 3.926E+12 2.199E-02 1.248E-03
763 4.000 1 4.000 7.06041 1.662E+11 1.921E+12 8.651E-02 1.242E-03
401 6.000 1 4.000 7.85273 8.438E+10 1.258E+12 6.709E-02 1.170E-03
257 6.000 1 4.000 8.98487 6.317E+10 9.834E+11 6.424E-02 1.147E-03
361 2.000 1 4.000 7.95714 2.374E+11 3.802E+12 6.243E-02 1.127E-03
545 2.000 1 4.000 7.38009 2.753E+11 1.389E+12 1.982E-01 1.124E-03
599 6.000 1 4.000 7.26435 9.155E+10 3.544E+12 2.584E-02 1.087E-03
325 6.000 1 4.000 8.25704 7.037E+10 1.333E+13 5.277E-03 1.079E-03
319 4.000 1 4.000 8.27277 1.033E+11 8.816E+12 1.171E-02 1.060E-03
330 4.000 1 4.000 8.18898 1.045E+11 9.865E+11 1.059E-01 1.050E-03
594 2.000 1 4.000 7.26767 2.628E+11 1.232E+12 2.134E-01 1.041E-03
364 4.000 1 4.000 7.94536 1.091E+11 3.727E+12 2.927E-02 1.033E-03
369 4.000 1 4.000 7.92629 1.095E+11 4.327E+12 2.531E-02 1.032E-03
98 6.000 1 4.000 10.3404 4.230E+10 4.445E+11 9.516E-02 1.017E-03
143 2.000 1 4.000 10.0004 1.350E+11 7.090E+12 1.904E-02 1.012E-03
